#	Гэрээний нэр	Эрдсийн төрөл	Гэрээний төрөл	Гэрээ байгуулсан огноо	Баримт бичгийн төрөл	Гэрээ байгуулсан төрийн байгууллага	Компанийн нэр	Төслийн нэр	Гэрээний файл	OCID	Аннотацийн текст	Метадата текст
302.	Ус ашиглах гэрээ Очир төв ХХК	Дайрга;	Ус ашиглах тухай гэрээ	2021-08-31	Гэрээ	Орхон аймаг, Баян-Өндөр сум;	Очир төв ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN7102024897RC		" Ус ашиглах гэрээ Очир төв ХХК mn MN Mongolia 44 Орхон аймаг, Баян-Өндөр сум Гэрээ Ус ашиглах тухай гэрээ 2021-08-31 2022-08-31 2021 2031256 Очир төв ХХК Орхон аймаг, Говил баг, 165-р бааз 1 rc 0 -1 -1 1 628378 ocds-591adf-MN7102024897RC http://admin.iltodgeree.mn/app/1028/1028-us-ashiglakh-geree.pdf http://admin.iltodgeree.mn/app/1028/1028-us-ashiglakh-geree.txt 21 374 21 374"
303.	Нийгмийн хариуцлагын гэрээ	Элс Хайрга;	Орон нутагтай хамтран ажиллах гэрээ	2021-08-24	Нийгмийн гэрээ	НДЗТГ;	Сэрүүн сэлбэ	Элс, хайрга олборлолт	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN0288809476RC		" Нийгмийн хариуцлагын гэрээ mn MN Mongolia 45 НДЗТГ Налайх дүүргийн Засаг даргын орлогч Social Agreement Localcooperation agreement 2021-08-24 2022-08-24 2021 2851768 Сэрүүн сэлбэ НД, 5 дугаар хороо С.Сүнжидмаа -1 Элс, хайрга олборлолт MV-013322 rc 0 -1 -1 1 6432292 ocds-591adf-MN0288809476RC https://www.iltodgeree.mn/rc_admin/app/1064/1064-niygmiyn-khariutslagyn-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1064/1064-niygmiyn-khariutslagyn-geree.txt 20 370 20 370"
304.	Ус ашиглах гэрээ	Алт;	Ус ашиглах тухай гэрээ	2021-08-13	Гэрээ	Хар нуур Ховд голын сав газрын захиргаа;	Эс Жи Групп ХХК	Алтны үндсэн орд ашиглах	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN3884971962RC		" Ус ашиглах гэрээ mn MN Mongolia 41 Хар нуур Ховд голын сав газрын захиргаа Хар нуур Ховд голын сав газрын захиргааны дарга Contract Contract on water use 2021-08-13 2022-08-13 2021 2621169 Эс Жи Групп ХХК Улаанбаатар хот, Хан-Уул дүүрэг, 15-р хороо Эс Жи Групп ХХК-ийн уурхайн дарга 1 Алтны үндсэн орд ашиглах MV-021083 Company rc 0 -1 -1 1 828283 ocds-591adf-MN3884971962RC http://admin.iltodgeree.mn/app/1002/1002-us-ashiglakh-geree.pdf http://admin.iltodgeree.mn/app/1002/1002-us-ashiglakh-geree.txt 2 56 2 56"
305.	Хамтран ажиллах гэрээ	Цемент;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-30	Гэрээ	Даланжаргалан сумын Засаг дарга;	МАК цемент ХХК	МАК цементийн үйлдвэр	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN8190746144RC		" Хамтран ажиллах гэрээ mn MN Mongolia 10 Даланжаргалан сумын Засаг дарга Д.Бэхбат Contract Localcooperation agreement 2021-07-30 2022-07-30 2021 5830974 МАК цемент ХХК Улаанбаатар, Хан-Уул, 1-р хороо, 19 хороолол Гүйцэтгэх захирал Б.Баттулга 1 МАК цементийн үйлдвэр MV-009427 MV-44000039 (2017/001A) Аймгийн ЗДТГ, сумын ЗДТГ, МАК Цемент ХХК 3  хувь Company rc 0 -1 -1 1 1963276 ocds-591adf-MN8190746144RC https://www.iltodgeree.mn/rc_admin/app/1073/1073-khamtran-azhillakh-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1073/1073-khamtran-azhillakh-geree.txt 6 117 6 117"
306.	Хамтран ажиллах гэрээ- МАК Цемент ХХК	Цемент;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-30	Гэрээ	Дорноговь аймаг, Даланжаргалан сумын ЗДТГ;	МАК цемент ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN4214472864RC		" Хамтран ажиллах гэрээ- МАК Цемент ХХК mn MN Mongolia 10 Дорноговь аймаг, Даланжаргалан сумын ЗДТГ Дорноговь аймгийн засаг дарга О.Батжаргал Contract Localcooperation agreement 2021-07-30 2023-07-31 2021 МАК цемент ХХК -1 rc 0 -1 -1 1 5248202 ocds-591adf-MN4214472864RC https://www.iltodgeree.mn/rc_admin/app/1077/1077-khamtran-azhillakh-geree-mak-tsement-khkhk.pdf https://www.iltodgeree.mn/rc_admin/app/1077/1077-khamtran-azhillakh-geree-mak-tsement-khkhk.txt 6 117 6 117"
307.	Хамтран ажиллах гэрээ	Молибден;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-30	Гэрээ	Дорноговь аймгийн Мандах сумын Засаг дарга;	Эрдэнэс цагаан суварга ХХК;Монголын алт (МАК) ХХК	Молибдены үйлдвэр	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN9613571029RC		" Хамтран ажиллах гэрээ mn MN Mongolia 66 Дорноговь аймгийн Мандах сумын Засаг дарга Б.Угтахбаяр Contract Localcooperation agreement 2021-07-30 2023-07-30 2021 5824826 Эрдэнэс цагаан суварга ХХК Улаанбаатар, Хан-Уул, 1-р хороо, 19 хороолол Гүйцэтгэх захирал Г.Цогт 1 2095025 Монголын алт (МАК) ХХК Улаанбаатар, Хан-Уул, 1-р хороо, 19 хороолол, чингисийн өргөн чөлөө, төв байр 44 тоот Н.Цэлмүүн 2021-07-30 1 Молибдены үйлдвэр MV-009630 Аймгийн ЗДТГ, Мандах сумын ЗДТГ, Эрдэнэс цагаан суварга ХХК 3  хувь Company rc 0 -1 -1 1 2200268 ocds-591adf-MN9613571029RC https://www.iltodgeree.mn/rc_admin/app/1074/1074-khamtran-azhillakh-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1074/1074-khamtran-azhillakh-geree.txt 6 120 6 120"
308.	Сайхан сумын Засаг даргын Тамгын газар, Уул уурхайн аж ахуй нэгжийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Гантиг;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-29	Гэрээ	Сэлэнгэ аймгийн Сайхан сумын Засаг даргын Тамгын газар;	Хаац эрдэс ХХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN0729264473RC		" Сайхан сумын Засаг даргын Тамгын газар, Уул уурхайн аж ахуй нэгжийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ mn MN Mongolia 62 Сэлэнгэ аймгийн Сайхан сумын Засаг даргын Тамгын газар Сэлэнгэ аймгийн Сайхан сумын Байгаль орчны улсын байцаагч М.Ууганжаргал Contract Localcooperation agreement 2021-07-29 2022-06-29 2021 Хаац эрдэс ХХК Хаац эрдэс ххк-ий захирал Б.Золжаргал -1 Government rc 0 -1 -1 1 381590 ocds-591adf-MN0729264473RC https://www.iltodgeree.mn/rc_admin/app/1041/1041-saykhan-sumyn-zasag-dargyn-tamgyn-gazar-uul-uurkhayn-azh-akhuy-negzhiyn-khoorond-bayguulsan-niygmiyn-khariutslagyn-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1041/1041-saykhan-sumyn-zasag-dargyn-tamgyn-gazar-uul-uurkhayn-azh-akhuy-negzhiyn-khoorond-bayguulsan-niygmiyn-khariutslagyn-geree.txt 13 242 13 242"
309.	Сайхан сумын Засаг даргын Тамгын газар, Уул уурхайн аж ахуй нэгжийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ	Гантиг;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-29	Нийгмийн гэрээ	Сэлэнгэ аймгийн Сайхан сумын Засаг даргын Тамгын газар;	"""Ноён ширхэнцэг"" ХХК"		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN7924461096RC		" Сайхан сумын Засаг даргын Тамгын газар, Уул уурхайн аж ахуй нэгжийн хооронд байгуулсан нийгмийн хариуцлагын гэрээ mn MN Mongolia 62 Сэлэнгэ аймгийн Сайхан сумын Засаг даргын Тамгын газар Сэлэнгэ аймгийн Сайхан сумын Байгаль орчны улсын байцаагч М.Ууганжаргал Social Agreement Localcooperation agreement 2021-07-29 2022-06-29 2021 ""Ноён ширхэнцэг"" ХХК ""Ноён ширхэнцэг"" ХХК-ий захирал Б.Золжаргал -1 Government rc 0 -1 -1 1 372837 ocds-591adf-MN7924461096RC https://www.iltodgeree.mn/rc_admin/app/1051/1051-saykhan-sumyn-zasag-dargyn-tamgyn-gazar-uul-uurkhayn-azh-akhuy-negzhiyn-khoorond-bayguulsan-niygmiyn-khariutslagyn-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1051/1051-saykhan-sumyn-zasag-dargyn-tamgyn-gazar-uul-uurkhayn-azh-akhuy-negzhiyn-khoorond-bayguulsan-niygmiyn-khariutslagyn-geree.txt 13 242 13 242"
310.	Нийгмийн хариуцлагын талаар хамтран ажиллах гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-25	Гэрээ	Дархан-Уул аймгийн Шарын гол сумын ЗДТГ;	ИӨОТ ХХК	Алт	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN7036236964RC		" Нийгмийн хариуцлагын талаар хамтран ажиллах гэрээ mn MN Mongolia 41 Дархан-Уул аймгийн Шарын гол сумын ЗДТГ Засаг даргын Тамгын газрын дарга Contract Localcooperation agreement 2021-07-25 2022-07-25 2021 6296424 ИӨОТ ХХК Улаанбаатар хот Хан уул дүүрэг Нэхмэлийн гудамж Уурхайн дарга 1 Алт MV-000281 rc 0 -1 -1 1 128479 ocds-591adf-MN7036236964RC https://www.iltodgeree.mn/rc_admin/app/1059/1059-niygmiyn-khariutslagyn-talaar-khamtran-azhillakh-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1059/1059-niygmiyn-khariutslagyn-talaar-khamtran-azhillakh-geree.txt 19 362 19 362"
311.	Ус ашиглах гэрээ ЭРДЭНЭТ ҮЙЛДВЭР ТӨҮГ	Зэс;	Ус ашиглах тухай гэрээ	2021-07-24	Гэрээ	Сэлэнгэ голын сав газрын захиргаа;	Эрдэнэт үйлдвэр ТӨҮГ		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN6326350560RC		" Ус ашиглах гэрээ ЭРДЭНЭТ ҮЙЛДВЭР ТӨҮГ mn MN Mongolia 30 Сэлэнгэ голын сав газрын захиргаа Гэрээ Ус ашиглах тухай гэрээ 2021-07-24 2022-07-24 2021 2074192 Эрдэнэт үйлдвэр ТӨҮГ Орхон, Баян-Өндөр, 4-р баг 1 rc 0 -1 -1 1 5082883 ocds-591adf-MN6326350560RC http://admin.iltodgeree.mn/app/1025/1025-us-ashiglakh-geree.pdf http://admin.iltodgeree.mn/app/1025/1025-us-ashiglakh-geree.txt 21 374 21 374"
312.	Нийгмийн хариуцлагын гэрээ	Элс Хайрга;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-19	Нийгмийн гэрээ	Налайх дүүргийн Засаг даргын Тамгын газар;	Шар Монгол	Элс, хайрга олборлолт	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN5051142138RC		" Нийгмийн хариуцлагын гэрээ mn MN Mongolia 45 Налайх дүүргийн Засаг даргын Тамгын газар Налайх дүүргийн Засаг даргын орлогч Social Agreement Localcooperation agreement 2021-07-19 2022-07-19 2021 5072115 Шар Монгол НД, 1 дүгээр хороо Ж.Булгантамир -1 Элс, хайрга олборлолт MV-015585 rc 0 -1 -1 1 5404852 ocds-591adf-MN5051142138RC https://www.iltodgeree.mn/rc_admin/app/1063/1063-niygmiyn-khariutslagyn-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1063/1063-niygmiyn-khariutslagyn-geree.txt 20 370 20 370"
313.	"ОРХОН АЙМАГ, “ЭРДМИН"" ХХК-ИЙН 2021-2023 ОНД ХАМТРАН АЖИЛЛАХ ГЭРЭЭ"	Зэс;	Орон нутагтай хамтран ажиллах гэрээ	2021-07-02	Гэрээ	Орхон аймгийн Засаг даргын Тамгын газар;	"ОРХОН АЙМАГ ""ЭРДМИН"" ХХК"		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN8894220654RC		" ОРХОН АЙМАГ, “ЭРДМИН"" ХХК-ИЙН 2021-2023 ОНД ХАМТРАН АЖИЛЛАХ ГЭРЭЭ mn MN Mongolia 30 Орхон аймгийн Засаг даргын Тамгын газар АЙМГИЙН ЗАСАГ ДАРГА С.БАТЖАРГАЛ, ЭРДМИН ХХК-ИЙН ЕРӨНХИЙ ЗАХИРАЛ Ж.БААТАР Contract Localcooperation agreement 2021-07-02 2021-12-31 2021 ОРХОН АЙМАГ ""ЭРДМИН"" ХХК ОРХОН АЙМАГ, БАЯН-ӨНДӨР СУМ, БАЯНЦАГААН БАГ, ЭРДМИН ХХК Ж.БААТАР- ""ЭРДМИН"" ХХК-ИЙН ЕРӨНХИЙ ЗАХИРАЛ 1 rc 0 -1 -1 1 1474969 ocds-591adf-MN8894220654RC https://www.iltodgeree.mn/rc_admin/app/999/999-orkhon-aymag-erdmin-khkhk-iyn-2021-2023-ond-khamtran-azhillakh-geree.pdf https://www.iltodgeree.mn/rc_admin/app/999/999-orkhon-aymag-erdmin-khkhk-iyn-2021-2023-ond-khamtran-azhillakh-geree.txt 21 374 21 374"
314.	БОАЖЯ,Сэлэнгэ аймгийн засаг дарга, АМГТГ, МХЕГ, Бугантнандин ХХК-ийн MV-0005959 тоот тусгай зөвшөөрлийн талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ	Алт;		2021-06-28	Гэрээ	БОАЖЯ;АМГТГ;Сэлэнгэ аймгийн ЗДТГ;МХЕГ;	Бугантнандин ХХК	Вершина толгойт алтны шороон орд	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN4225383039RC		" БОАЖЯ,Сэлэнгэ аймгийн засаг дарга, АМГТГ, МХЕГ, Бугантнандин ХХК-ийн MV-0005959 тоот тусгай зөвшөөрлийн талбайд холбогдох арга хэмжээ авах, нөхөн сэргээх үйл ажиллагааны гэрээ mn MN Mongolia 41 БОАЖЯ ХБОБНУГ-ын дарга Д.Батмөнх АМГТГ УУСХ-ын даргын түр орлон гүйцэтгэгч С.Энхболд Сэлэнгэ аймгийн ЗДТГ Засаг дарга Ш.Оргил МХЕГ ГУУХХ-ийн дарга С.Батмөнх-Эрдэнэ Contract 2021-06-28 2021 Бугантнандин ХХК Захирал С.Батсүх -1 Вершина толгойт алтны шороон орд MV-005959 Government rc 0 -1 -1 1 5439195 ocds-591adf-MN4225383039RC https://www.iltodgeree.mn/rc_admin/app/1105/1105-boazhyaselenge-aymgiyn-zasag-darga-amgtg-mkheg-bugantnandin-khkhk-iyn-mv-0005959-toot-tusgay-zvshrliyn-talbayd-kholbogdokh-arga-khemzhee-avakh-nkhn-se....pdf https://www.iltodgeree.mn/rc_admin/app/1105/1105-boazhyaselenge-aymgiyn-zasag-darga-amgtg-mkheg-bugantnandin-khkhk-iyn-mv-0005959-toot-tusgay-zvshrliyn-talbayd-kholbogdokh-arga-khemzhee-avakh-nkhn-se.txt 13 237 13 237"
315.	Нийгмийн хариуцлагын гэрээ	Элс Хайрга;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-11	Нийгмийн гэрээ	НДЗДТГ;	БММЖ ХХК	Элс, хайрга олборлолт	https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN4577876596RC		" Нийгмийн хариуцлагын гэрээ mn MN Mongolia 45 НДЗДТГ Налайх дүүргийн Засаг даргын орлогч Social Agreement Localcooperation agreement 2021-06-11 2022-06-11 2021 5097428 БММЖ ХХК НД, 5 дугаар хороо Элстэй Л.Дашийхүү -1 Элс, хайрга олборлолт MV-017556 rc 0 -1 -1 1 6256332 ocds-591adf-MN4577876596RC https://www.iltodgeree.mn/rc_admin/app/1068/1068-niygmiyn-khariutslagyn-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1068/1068-niygmiyn-khariutslagyn-geree.txt 20 370 20 370"
316.	Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-05	Гэрээ	Булган аймгийн ЗДТГ;	Алтан гол эксплорэйшн		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN8369607822RC		" Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ mn MN Mongolia 41 Булган аймгийн ЗДТГ Д.Жаргалсайхан, Д.Буманбаяр Contract Localcooperation agreement 2021-06-05 2021-09-20 2021 Алтан гол эксплорэйшн -1 rc 0 -1 -1 1 2506328 ocds-591adf-MN8369607822RC http://admin.iltodgeree.mn/app/1004/1004-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaany....pdf http://admin.iltodgeree.mn/app/1004/1004-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaany.txt 4 95 4 95"
317.	Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-05	Гэрээ	Булган аймгийн ЗДТГ;	Бүрдэл майнинг		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN9145139744RC		" Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааын гэрээ mn MN Mongolia 41 Булган аймгийн ЗДТГ Засаг даргын орлогч Д.Жаргалсайхан Contract Localcooperation agreement 2021-06-05 2021-12-31 2021 Бүрдэл майнинг -1 Company rc 0 -1 -1 1 2626177 ocds-591adf-MN9145139744RC http://admin.iltodgeree.mn/app/1007/1007-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaayn....pdf http://admin.iltodgeree.mn/app/1007/1007-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaayn.txt 4 80 4 80"
318.	Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааын гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-05	Гэрээ	Булган аймгийн ЗДТГ;	Өгөөж баянхангай		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN4459471980RC		" Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааын гэрээ mn MN Mongolia 41 Булган аймгийн ЗДТГ Contract Localcooperation agreement 2021-06-05 2021-12-31 2021 Өгөөж баянхангай -1 rc 0 -1 -1 1 2454379 ocds-591adf-MN4459471980RC http://admin.iltodgeree.mn/app/1008/1008-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaayn....pdf http://admin.iltodgeree.mn/app/1008/1008-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaayn.txt 4 95 4 95"
319.	Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-05	Гэрээ	Булган аймгийн ЗДТГ;	Тэнгэрийн хорвоонжиг		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN9578187509RC		" Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ mn MN Mongolia алт Булган аймгийн ЗДТГ Гэрээ Орон нутагтай хамтран ажиллах гэрээ 2021-06-05 2021-12-31 2021 Тэнгэрийн хорвоонжиг -1 rc 0 -1 -1 1 2610720 ocds-591adf-MN9578187509RC https://www.iltodgeree.mn/rc_admin/app/1010/1010-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaayn....pdf https://www.iltodgeree.mn/rc_admin/app/1010/1010-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaayn.txt 4 80 4 80"
320.	Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-05	Гэрээ	Булган аймгийн ЗДТГ;	Батбродерс майнинг		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN8608553861RC		" Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ mn MN Mongolia 41 Булган аймгийн ЗДТГ Д.Жаргалсайхан, Д.Буманбаяр Contract Localcooperation agreement 2021-06-05 2021-09-20 2021 Батбродерс майнинг -1 rc 0 -1 -1 1 2572912 ocds-591adf-MN8608553861RC http://admin.iltodgeree.mn/app/1005/1005-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaany....pdf http://admin.iltodgeree.mn/app/1005/1005-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaany.txt 4 95 4 95"
321.	Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-05	Гэрээ	Булган аймгийн ЗДТГ;	Тамсаг баялаг		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN1741688704RC		" Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ mn MN Mongolia 41 Булган аймгийн ЗДТГ Contract Localcooperation agreement 2021-06-05 2021-12-31 2021 Тамсаг баялаг -1 rc 0 -1 -1 1 2479452 ocds-591adf-MN1741688704RC http://admin.iltodgeree.mn/app/1009/1009-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaany....pdf http://admin.iltodgeree.mn/app/1009/1009-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaany.txt 4 80 4 80"
322.	Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ	Алт;	Орон нутагтай хамтран ажиллах гэрээ	2021-06-05	Гэрээ	Булган аймгийн ЗДТГ;	Тэргүүн майнинг		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN9997268902RC		" Байгаль орчныг хамгаалах, уурхай ашиглах, үйлдвэр байгуулахтай холбогдсон дэд бүтцийг хөгжүүлэх, ажлын байр нэмэгдүүлэх тухай хамтын ажиллагааны гэрээ mn MN Mongolia 41 Булган аймгийн ЗДТГ Д.Жаргалсайхан, Д.Буманбаяр Contract Localcooperation agreement 2021-06-05 2021-09-20 2021 Тэргүүн майнинг -1 rc 0 -1 -1 1 2474260 ocds-591adf-MN9997268902RC http://admin.iltodgeree.mn/app/1003/1003-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaany....pdf http://admin.iltodgeree.mn/app/1003/1003-baygal-orchnyg-khamgaalakh-uurkhay-ashiglakh-yldver-bayguulakhtay-kholbogdson-ded-bttsiyg-khgzhlekh-azhlyn-bayr-nemegdlekh-tukhay-khamtyn-azhillagaany.txt 4 95 4 95"
323.	Ус ашиглах гэрээ	Тодорхойгүй;	Ус ашиглах тухай гэрээ	2021-05-19	Гэрээ	Умард говийн гүвээт Хархын дундад тагын сав газрын захиргаа;	Шивээ-Овоо ХК		https://beta-api.iltodgeree.mn/api/contracts/download//pdf	ocds-591adf-MN2405811283RC		" Ус ашиглах гэрээ mn MN Mongolia ус Умард говийн гүвээт Хархын дундад тагын сав газрын захиргаа Contract Contract on water use 2021-05-19 2022-05-19 2021 2004879 Шивээ-Овоо ХК Говьсүмбэр аймаг, Шивээговь сум 1-р баг -1 rc 0 -1 -1 1 1632257 ocds-591adf-MN2405811283RC https://www.iltodgeree.mn/rc_admin/app/1061/1061-us-ashiglakh-geree.pdf https://www.iltodgeree.mn/rc_admin/app/1061/1061-us-ashiglakh-geree.txt 22 376 22 376"
