#	Гэрээний нэр	Эрдсийн төрөл	Гэрээний төрөл	Гэрээ байгуулсан огноо	Баримт бичгийн төрөл	Гэрээ байгуулсан төрийн байгууллага	Компанийн нэр	Төслийн нэр	Гэрээний файл	OCID	Аннотацийн текст	Метадата текст
11.	"Монгол Улсын Засгийн газар болон ""Монцемент билдинг материалс"" ХХК, ""Монполимет"" ХХК-ийн хооронд байгуулсан Монцемент үйлдвэрийн төслийн хөрөнгө оруулалтын гэрээ"	Шохойн Чулуу;	Хөрөнгө өруулалтын гэрээ	2015-02-28	Гэрээ	Засгийн газар;	Монцемент билдинг материалс ХХК;Монполимет ХХК		https://beta-api.iltodgeree.mn/api/contracts/download/356/pdf	ocds-591adf-MN5673441398RC		" Монгол Улсын Засгийн газар болон ""Монцемент билдинг материалс"" ХХК, ""Монполимет"" ХХК-ийн хооронд байгуулсан Монцемент үйлдвэрийн төслийн хөрөнгө оруулалтын гэрээ mn MN Mongolia 57 Засгийн газар Contract Investment Incentive Contract 2015-02-28 2015 5106567 Монцемент билдинг материалс ХХК Захирал С.Энхтуяа 1 2029278 Монполимет ХХК 1 rc 0 -1 -1 1 2959359 ocds-591adf-MN5673441398RC http://admin.iltodgeree.mn/app/356/356-mongol-ulsyn-zasgiyn-gazar-bolon-montsement-bilding-materials-khkhk-monpolimet-khkhk-iyn-khoorond-bayguulsan-montsement-yldveriyn-tsliyn-khrng-oruulal....pdf http://admin.iltodgeree.mn/app/356/356-mongol-ulsyn-zasgiyn-gazar-bolon-montsement-bilding-materials-khkhk-monpolimet-khkhk-iyn-khoorond-bayguulsan-montsement-yldveriyn-tsliyn-khrng-oruulal.txt 6 121 6 121"
12.	"Газрын тосны хайгуулын Номгон - IX талбайн талаар Газрын тосны газар, ""Сансарын геологи хайгуул"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2014-01-26	Гэрээ	Газрын тосны газар;	Сансарын геологи хайгуул ХХК		https://beta-api.iltodgeree.mn/api/contracts/download/343/pdf	ocds-591adf-MN7176550520RC		" Газрын тосны хайгуулын Номгон - IX талбайн талаар Газрын тосны газар, ""Сансарын геологи хайгуул"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2014-01-26 2014 5036933 Сансарын геологи хайгуул ХХК -1 rc 0 -1 -1 1 7662154 ocds-591adf-MN7176550520RC http://admin.iltodgeree.mn/app/343/343-gazryn-tosny-khayguulyn-nomgon-ix-talbayn-talaar-gazryn-tosny-gazar-sansaryn-geologi-khayguul-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.pdf http://admin.iltodgeree.mn/app/343/343-gazryn-tosny-khayguulyn-nomgon-ix-talbayn-talaar-gazryn-tosny-gazar-sansaryn-geologi-khayguul-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.txt 11 214 11 214"
13.	"Газрын тосны хайгуулын Дарьганга-XXIV талбайн талаар Газрын тосны газар, ""Апекспро Инвестмэнт Лимитэд""-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2010-12-17	Гэрээ	Газрын тосны газар;	Апекспро инвестмэнт лимитэд		https://beta-api.iltodgeree.mn/api/contracts/download/340/pdf	ocds-591adf-MN3057639922RC		" Газрын тосны хайгуулын Дарьганга-XXIV талбайн талаар Газрын тосны газар, ""Апекспро Инвестмэнт Лимитэд""-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2010-12-17 2010 Апекспро инвестмэнт лимитэд 1 rc 0 -1 -1 1 7057814 ocds-591adf-MN3057639922RC http://admin.iltodgeree.mn/app/340/340-gazryn-tosny-khayguulyn-darganga-xxiv-talbayn-talaar-gazryn-tosny-gazar-apekspro-investment-limited-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.pdf http://admin.iltodgeree.mn/app/340/340-gazryn-tosny-khayguulyn-darganga-xxiv-talbayn-talaar-gazryn-tosny-gazar-apekspro-investment-limited-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.txt 12 224 12 224"
14.	"Газрын тосны хайгуулын Баянтүмэн-XVII талбайн талаар Газрын тосны газар болон ""Магнай трейд"" ХХК-ийн хооронд байгуулсан Бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-12-23	Гэрээ	Газрын тосны газар;	"""Магнай трейд"" ХХК"		https://beta-api.iltodgeree.mn/api/contracts/download/337/pdf	ocds-591adf-MN1117887137RC		" Газрын тосны хайгуулын Баянтүмэн-XVII талбайн талаар Газрын тосны газар болон ""Магнай трейд"" ХХК-ийн хооронд байгуулсан Бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-12-23 2009 2082489 ""Магнай трейд"" ХХК 1 rc 0 -1 -1 1 28551114 ocds-591adf-MN1117887137RC http://admin.iltodgeree.mn/app/337/337-gazryn-tosny-khayguulyn-bayantmen-xvii-talbayn-talaar-gazryn-tosny-gazar-bolon-magnay-treyd-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.pdf http://admin.iltodgeree.mn/app/337/337-gazryn-tosny-khayguulyn-bayantmen-xvii-talbayn-talaar-gazryn-tosny-gazar-bolon-magnay-treyd-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.txt 7 131 7 131"
15.	"Газрын тосны хайгуулын Сулинхээр XXIII талбайн талаар Газрын тосны газар, ""Шунхлай энержи"" ХХК-ийн хооронд байгуулсан Бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-07-22	Гэрээ	Газрын тосны газар;	Шунхлай Энержи ХХК		https://beta-api.iltodgeree.mn/api/contracts/download/335/pdf	ocds-591adf-MN5800872815RC		" Газрын тосны хайгуулын Сулинхээр XXIII талбайн талаар Газрын тосны газар, ""Шунхлай энержи"" ХХК-ийн хооронд байгуулсан Бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-07-22 2009 5102685 Шунхлай Энержи ХХК 1 rc 0 -1 -1 1 26945096 ocds-591adf-MN5800872815RC http://admin.iltodgeree.mn/app/335/335-gazryn-tosny-khayguulyn-sulinkheer-xxiii-talbayn-talaar-gazryn-tosny-gazar-shunkhlay-enerzhi-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.pdf http://admin.iltodgeree.mn/app/335/335-gazryn-tosny-khayguulyn-sulinkheer-xxiii-talbayn-talaar-gazryn-tosny-gazar-shunkhlay-enerzhi-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.txt 12 224 12 224"
16.	"Газрын тосны хайгуулын Сулинхээр XXIII талбайн талаар Газрын тосны газар, ""Шунхлай энержи"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-07-22	Гэрээ	Газрын тосны газар;	Шунхлай Энержи ХХК		https://beta-api.iltodgeree.mn/api/contracts/download/346/pdf	ocds-591adf-MN4954056397RC		" Газрын тосны хайгуулын Сулинхээр XXIII талбайн талаар Газрын тосны газар, ""Шунхлай энержи"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-07-22 2009 5102685 Шунхлай Энержи ХХК 1 rc 0 -1 -1 1 7864699 ocds-591adf-MN4954056397RC http://admin.iltodgeree.mn/app/346/346-gazryn-tosny-khayguulyn-sulinkheer-xxiii-talbayn-talaar-gazryn-tosny-gazar-shunkhlay-enerzhi-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.pdf http://admin.iltodgeree.mn/app/346/346-gazryn-tosny-khayguulyn-sulinkheer-xxiii-talbayn-talaar-gazryn-tosny-gazar-shunkhlay-enerzhi-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.txt 6 124 6 124"
17.	"Газрын тосны хайгуулын Цайдам - XXVI талбайн талаар Газрын тосны газар, ""Сансарын геологи хайгуул"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-07-10	Гэрээ	Газрын тосны газар;	Сансарын геологи хайгуул ХХК		https://beta-api.iltodgeree.mn/api/contracts/download/353/pdf	ocds-591adf-MN7810030008RC		" Газрын тосны хайгуулын Цайдам - XXVI талбайн талаар Газрын тосны газар, ""Сансарын геологи хайгуул"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-07-10 2009 5036933 Сансарын геологи хайгуул ХХК 1 rc 0 -1 -1 1 13147395 ocds-591adf-MN7810030008RC http://admin.iltodgeree.mn/app/353/353-gazryn-tosny-khayguulyn-tsaydam-xxvi-talbayn-talaar-gazryn-tosny-gazar-sansaryn-geologi-khayguul-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-ger....pdf http://admin.iltodgeree.mn/app/353/353-gazryn-tosny-khayguulyn-tsaydam-xxvi-talbayn-talaar-gazryn-tosny-gazar-sansaryn-geologi-khayguul-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-ger.txt 18 348 18 348"
18.	"Газрын тосны хайгуулын Төхөм хойд - Х талбайн талаар Газрын тосны газар, ""Сансарын геологи хайгуул"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-07-10	Гэрээ	Газрын тосны газар;	Сансарын геологи хайгуул ХХК		https://beta-api.iltodgeree.mn/api/contracts/download/348/pdf	ocds-591adf-MN3163104157RC		" Газрын тосны хайгуулын Төхөм хойд - Х талбайн талаар Газрын тосны газар, ""Сансарын геологи хайгуул"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-07-10 2009 5036933 Сансарын геологи хайгуул ХХК 1 rc 0 -1 -1 1 12342029 ocds-591adf-MN3163104157RC http://admin.iltodgeree.mn/app/348/348-gazryn-tosny-khayguulyn-tkhm-khoyd-kh-talbayn-talaar-gazryn-tosny-gazar-sansaryn-geologi-khayguul-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-ge....pdf http://admin.iltodgeree.mn/app/348/348-gazryn-tosny-khayguulyn-tkhm-khoyd-kh-talbayn-talaar-gazryn-tosny-gazar-sansaryn-geologi-khayguul-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-ge.txt 8 153 8 153"
19.	"Газрын тосны хайгуулын Богд-IV талбайн талаар Газрын тосны газар болон ""Сентрал Азиан Петролеум корпорэйшн лимитэд"" компанийн хооронд байгуулах бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-07-08	Гэрээ	Газрын тосны газар;	Сентрал Азиан Петролеум Корпорэйшн Лимитэд		https://beta-api.iltodgeree.mn/api/contracts/download/338/pdf	ocds-591adf-MN2072285468RC		" Газрын тосны хайгуулын Богд-IV талбайн талаар Газрын тосны газар болон ""Сентрал Азиан Петролеум корпорэйшн лимитэд"" компанийн хооронд байгуулах бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-07-08 2009 Сентрал Азиан Петролеум Корпорэйшн Лимитэд 1 rc 0 -1 -1 1 13334622 ocds-591adf-MN2072285468RC http://admin.iltodgeree.mn/app/338/338-gazryn-tosny-khayguulyn-bogd-iv-talbayn-talaar-gazryn-tosny-gazar-bolon-sentral-azian-petroleum-korporeyshn-limited-kompaniyn-khoorond-bayguulakh-btee....pdf http://admin.iltodgeree.mn/app/338/338-gazryn-tosny-khayguulyn-bogd-iv-talbayn-talaar-gazryn-tosny-gazar-bolon-sentral-azian-petroleum-korporeyshn-limited-kompaniyn-khoorond-bayguulakh-btee.txt 5 98 5 98"
20.	Газрын тосны Онги-V талбайн талаар Газрын тосны газар болон Сентрал Азиан Петролеум корпорэйшн лимитэд компанийн хооронд байгуулах бүтээгдэхүүн хуваах гэрээ	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-07-08	Гэрээ	Газрын тосны газар;	Сентрал Азиан Петролеум Корпорэйшн Лимитэд		https://beta-api.iltodgeree.mn/api/contracts/download/345/pdf	ocds-591adf-MN6111041793RC		" Газрын тосны Онги-V талбайн талаар Газрын тосны газар болон Сентрал Азиан Петролеум корпорэйшн лимитэд компанийн хооронд байгуулах бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-07-08 2009 Сентрал Азиан Петролеум Корпорэйшн Лимитэд 1 rc 0 -1 -1 1 8918732 ocds-591adf-MN6111041793RC http://admin.iltodgeree.mn/app/345/345-gazryn-tosny-ongi-v-talbayn-talaar-gazryn-tosny-gazar-bolon-sentral-azian-petroleum-korporeyshn-limited-kompaniyn-khoorond-bayguulakh-bteegdekhn-khuva....pdf http://admin.iltodgeree.mn/app/345/345-gazryn-tosny-ongi-v-talbayn-talaar-gazryn-tosny-gazar-bolon-sentral-azian-petroleum-korporeyshn-limited-kompaniyn-khoorond-bayguulakh-bteegdekhn-khuva.txt 8 155 8 155"
21.	"Газрын тосны хайгуулын Хөх нуур - XVIII талбайн талаар Газрын тосны газар болон БНХАУ-ын ""Эн Пи Ай"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-07-06	Гэрээ	Газрын тосны газар;	Эн Пи Ай ХХК		https://beta-api.iltodgeree.mn/api/contracts/download/350/pdf	ocds-591adf-MN8056967230RC		" Газрын тосны хайгуулын Хөх нуур - XVIII талбайн талаар Газрын тосны газар болон БНХАУ-ын ""Эн Пи Ай"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-07-06 2009 5066417 Эн Пи Ай ХХК 1 rc 0 -1 -1 1 7351270 ocds-591adf-MN8056967230RC http://admin.iltodgeree.mn/app/350/350-gazryn-tosny-khayguulyn-khkh-nuur-xviii-talbayn-talaar-gazryn-tosny-gazar-bolon-bnkhau-yn-en-pi-ay-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-g....pdf http://admin.iltodgeree.mn/app/350/350-gazryn-tosny-khayguulyn-khkh-nuur-xviii-talbayn-talaar-gazryn-tosny-gazar-bolon-bnkhau-yn-en-pi-ay-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-g.txt 7 142 7 142"
22.	"Газрын тосны хайгуулын Галба-XI талбайн талаар Газрын тосны газар, ""Зон хэн юу тиан"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2009-04-27	Гэрээ	Газрын тосны газар;	Зон хэн юу тиан ХХК		https://beta-api.iltodgeree.mn/api/contracts/download/339/pdf	ocds-591adf-MN7427049175RC		" Газрын тосны хайгуулын Галба-XI талбайн талаар Газрын тосны газар, ""Зон хэн юу тиан"" ХХК-ийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны газар Contract Production or Profit Sharing Agreement 2009-04-27 2009 5098297 Зон хэн юу тиан ХХК 1 rc 0 -1 -1 1 7294024 ocds-591adf-MN7427049175RC http://admin.iltodgeree.mn/app/339/339-gazryn-tosny-khayguulyn-galba-xi-talbayn-talaar-gazryn-tosny-gazar-zon-khen-yuu-tian-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.pdf http://admin.iltodgeree.mn/app/339/339-gazryn-tosny-khayguulyn-galba-xi-talbayn-talaar-gazryn-tosny-gazar-zon-khen-yuu-tian-khkhk-iyn-khoorond-bayguulsan-bteegdekhn-khuvaakh-geree.txt 11 214 11 214"
23.	"Нялга-XVI гэрээт талбайн талаар Ашигт малтмал, газрын тосны хэрэг эрхлэх газар, Канад улсын ""Шаман ресурсэс ЛТД"" компанийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	2007-04-18	Гэрээ	Ашигт малтмал, газрын тосны газар;	Шаман ресурсэс Лтд		https://beta-api.iltodgeree.mn/api/contracts/download/344/pdf	ocds-591adf-MN9918935322RC		" Нялга-XVI гэрээт талбайн талаар Ашигт малтмал, газрын тосны хэрэг эрхлэх газар, Канад улсын ""Шаман ресурсэс ЛТД"" компанийн хооронд байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Ашигт малтмал, газрын тосны газар Contract Production or Profit Sharing Agreement 2007-04-18 2007 Шаман ресурсэс Лтд 1 rc 0 -1 -1 1 8249804 ocds-591adf-MN9918935322RC http://admin.iltodgeree.mn/app/344/344-nyalga-xvi-gereet-talbayn-talaar-ashigt-maltmal-gazryn-tosny-khereg-erkhlekh-gazar-kanad-ulsyn-shaman-resurses-ltd-kompaniyn-khoorond-bayguulsan-bteeg....pdf http://admin.iltodgeree.mn/app/344/344-nyalga-xvi-gereet-talbayn-talaar-ashigt-maltmal-gazryn-tosny-khereg-erkhlekh-gazar-kanad-ulsyn-shaman-resurses-ltd-kompaniyn-khoorond-bayguulsan-bteeg.txt 18 345 18 345"
24.	Монгол Улсын Засгийн газрыг төлөөлөн Газрын тосны хэрэг эрхлэх газар болон Нескор энержи компанийн хооронд байгуулсан бүтээгдхүүн хуваах гэрээ	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ	1997-01-24	Гэрээ	Газрын тосны хэрэг эрхлэх газар;	Нескор Энержи ХХК		https://beta-api.iltodgeree.mn/api/contracts/download/342/pdf	ocds-591adf-MN2603904648RC		" Монгол Улсын Засгийн газрыг төлөөлөн Газрын тосны хэрэг эрхлэх газар болон Нескор энержи компанийн хооронд байгуулсан бүтээгдхүүн хуваах гэрээ mn MN Mongolia 32 Газрын тосны хэрэг эрхлэх газар Contract Production or Profit Sharing Agreement 1997-01-24 1997 Нескор Энержи ХХК 1 rc 0 -1 -1 1 9403184 ocds-591adf-MN2603904648RC http://admin.iltodgeree.mn/app/342/342-mongol-ulsyn-zasgiyn-gazryg-tlln-gazryn-tosny-khereg-erkhlekh-gazar-bolon-neskor-enerzhi-kompaniyn-khoorond-bayguulsan-bteegdkhn-khuvaakh-geree.pdf http://admin.iltodgeree.mn/app/342/342-mongol-ulsyn-zasgiyn-gazryg-tlln-gazryn-tosny-khereg-erkhlekh-gazar-bolon-neskor-enerzhi-kompaniyn-khoorond-bayguulsan-bteegdkhn-khuvaakh-geree.txt 6 128 6 128"
25.	"Сүхбаатар-XXVII талбайд газрын тосны хайгуул, ашиглалтын үйл ажиллагаа эрхлэх талаар ""Ашигт малтмал, газрын тосны газар"" болон ""Вульф петролеум"" ХХК-ийн хооронд шинэчлэн байгуулсан бүтээгдэхүүн хуваах гэрээ"	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ		Гэрээ	Ашигт малтмал, газрын тосны газар;	Вульф Петролеум		https://beta-api.iltodgeree.mn/api/contracts/download/332/pdf	ocds-591adf-MN8568190515RC		" Сүхбаатар-XXVII талбайд газрын тосны хайгуул, ашиглалтын үйл ажиллагаа эрхлэх талаар ""Ашигт малтмал, газрын тосны газар"" болон ""Вульф петролеум"" ХХК-ийн хооронд шинэчлэн байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Ашигт малтмал, газрын тосны газар Contract Production or Profit Sharing Agreement 2017 5660327 Вульф Петролеум 1 rc 0 -1 -1 1 7675578 ocds-591adf-MN8568190515RC http://admin.iltodgeree.mn/app/332/332-skhbaatar-xxvii-talbayd-gazryn-tosny-khayguul-ashiglaltyn-yl-azhillagaa-erkhlekh-talaar-ashigt-maltmal-gazryn-tosny-gazar-bolon-vulf-petroleum-khkhk-i....pdf http://admin.iltodgeree.mn/app/332/332-skhbaatar-xxvii-talbayd-gazryn-tosny-khayguul-ashiglaltyn-yl-azhillagaa-erkhlekh-talaar-ashigt-maltmal-gazryn-tosny-gazar-bolon-vulf-petroleum-khkhk-i.txt 12 227 12 227"
26.	Газрын тосны хайгуул ашиглалтын үйл ажиллагаа эрхлэх талаар төрийн захиргааны байгууллага болон гэрээлэгч нарын хооронд байгуулах Бүтээгдэхүүн хуваах гэрээний загвар	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ		Загвар гэрээ	Монгол Улсын Засгийн газар;	Загвар		https://beta-api.iltodgeree.mn/api/contracts/download/62/pdf	ocds-591adf-MN2807574660RC	" http://www.legalinfo.mn/law/details/11015"	" Газрын тосны хайгуул ашиглалтын үйл ажиллагаа эрхлэх талаар төрийн захиргааны байгууллага болон гэрээлэгч нарын хооронд байгуулах Бүтээгдэхүүн хуваах гэрээний загвар mn MN Mongolia 32 Монгол Улсын Засгийн газар Model Contract Production or Profit Sharing Agreement 2015 Загвар -1 rc 0 0 0 1 298570 ocds-591adf-MN2807574660RC http://admin.iltodgeree.mn/app/62/62-gazryn-tosny-khayguul-ashiglaltyn-yl-azhillagaa-erkhlekh-talaar-triyn-zakhirgaany-bayguullaga-bolon-gereelegch-naryn-khoorond-bayguulakh-bteegdekhn-kh....pdf http://admin.iltodgeree.mn/app/62/62-gazryn-tosny-khayguul-ashiglaltyn-yl-azhillagaa-erkhlekh-talaar-triyn-zakhirgaany-bayguullaga-bolon-gereelegch-naryn-khoorond-bayguulakh-bteegdekhn-kh.txt 20 367 20 367"
27.	Хөх нуур XVIII талбайд газрын тосны хайгуул, ашиглалтын үйл ажиллагаа эрхлэх талаар Ашигт малтмал, газрын тосны газар болон Эн Пи Ай ХХК хооронд шинэчлэн байгуулсан бүтээгдэхүүн хуваах гэрээ	Газрын Тос;	Бүтээгдэхүүн хуваах гэрээ		Гэрээ	Ашигт малтмал, газрын тосны газар;	Эн Пи Ай		https://beta-api.iltodgeree.mn/api/contracts/download/334/pdf	ocds-591adf-MN6500334840RC		" Хөх нуур XVIII талбайд газрын тосны хайгуул, ашиглалтын үйл ажиллагаа эрхлэх талаар Ашигт малтмал, газрын тосны газар болон Эн Пи Ай ХХК хооронд шинэчлэн байгуулсан бүтээгдэхүүн хуваах гэрээ mn MN Mongolia 32 Ашигт малтмал, газрын тосны газар Contract Production or Profit Sharing Agreement 2017 5066417 Эн Пи Ай 1 rc 0 -1 -1 1 7763107 ocds-591adf-MN6500334840RC http://admin.iltodgeree.mn/app/334/334-khkh-nuur-xviii-talbayd-gazryn-tosny-khayguul-ashiglaltyn-yl-azhillagaa-erkhlekh-talaar-ashigt-maltmal-gazryn-tosny-gazar-bolon-en-pi-ay-khkhk-khooron....pdf http://admin.iltodgeree.mn/app/334/334-khkh-nuur-xviii-talbayd-gazryn-tosny-khayguul-ashiglaltyn-yl-azhillagaa-erkhlekh-talaar-ashigt-maltmal-gazryn-tosny-gazar-bolon-en-pi-ay-khkhk-khooron.txt 7 134 7 134"
